target_id	spi_AIV_tpm	spi_BM_tpm	spi_LBH_tpm	spi_LG_tpm	spi_RBH_tpm	spi_RG_tpm	spi_ROL_tpm	spi_RWB_tpm	spi_S_tpm	sp_ORM_tpm	sp_TMS_tpm
transcript-19232	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript-19231	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript-19230	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript-19229	0.0748055	0.813851	0.0	0.0	0.0	0.486175	0.0	0.0	0.0	0.0707205	0.330867
transcript-19228	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript-19227	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript-19226	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript-19225	0.0	0.0	0.0	0.0	4.37941	0.0	0.0	0.0	0.0	0.0	0.0
transcript-19224	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript-19223	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript-19222	0.0	0.920557	0.0	0.0	0.0	0.0	6.2195800000000006	0.0	3.3961099999999997	0.0	1.4392
transcript-19221	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.7702	0.0	0.0	0.0
transcript-19220	0.0	0.0	2.56061	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript-5468	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.3674
transcript-5467	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript-5465	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript-5466	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript-5464	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript-5463	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript-5462	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript-5461	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript-5460	0.325113	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript-5459	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript-5458	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript-5457	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript-5456	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript-5455	0.19607	0.484601	0.0	0.0	0.0	0.0	0.0	1.5754700000000001	0.0	0.752296	0.42813500000000004
mrna-2303	1.92491	0.0	0.0	8.40241	0.0	0.0	4.7653	0.0	0.0	0.0	1.27813
mrna-2302	2.34954	1.5326600000000001	1.2645600000000001	0.0	0.0	2.09766	0.0	0.32201799999999997	0.0	0.0	0.260237
mrna-2301	1.6977400000000002	0.0	0.0	0.0	0.0	0.558515	11.5218	0.0	0.0	2.58218	0.0
mrna-2300	0.219471	0.0	4.0069099999999995	0.0	4.64732	0.867136	0.0	3.9085	0.0	0.0	0.242996
mrna-2299	1.63016	0.0	0.0	3.9663800000000005	1.64968	1.41478	0.0	0.0	0.0	1.18151	3.4072400000000003
mrna-2298	2.36461	0.0	0.0	0.0	0.0	0.47223999999999994	0.0	0.0	0.0	0.0	3.66356
transcript-5454	3.44142	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript-5453	1.75898	0.0	2.0467	0.0	0.0	0.77485	2.17572	4.38577	2.65212	0.149472	1.0620399999999999
mrna-2297	2.09544	0.47635600000000006	0.0	0.0	0.0	0.0	0.0	0.0	0.0636119	1.9265400000000001	0.0681455
transcript-5452	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript-5451	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript-5450	22.6796	11.9662	38.1548	15.9452	28.0787	43.7151	88.7506	66.9515	44.6208	9.55696	34.3067
transcript-5449	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript-5448	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript-5447	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript-5446	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript-5445	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript-5444	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript-5443	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript-5442	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript-5441	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript-5440	2.37336	0.9270379999999999	0.0	1.17892	1.1278700000000002	8.16175	0.802616	0.0	0.0	0.541575	0.655262
transcript-5439	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.44001
transcript-5438	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript-5437	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript-5436	0.0	0.0	0.0	0.0	0.0	3.5022800000000003	0.0	0.0	0.0	0.0	0.0
transcript-5435	50.4885	0.0	0.0	0.0	0.0	0.0	5.29447	0.0	0.666828	0.0	139.523
transcript-5434	0.0422696	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript-5433	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript-5432	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript-5431	0.0	1.81349	0.0	0.0	0.0	0.327611	3.1501099999999997	0.503459	0.0	2.7869200000000003	0.0
transcript-5430	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript-5429	2.1574400000000002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript-5427	1.5438399999999999	0.47479	1.06243	2.14587	0.0	1.0829	0.8813200000000001	0.39406599999999997	7.746180000000001	0.095624	1.53414
transcript-5428	9.61425	1.36711	20.7121	7.01855	15.2568	4.380380000000001	32.8244	24.8482	4.89947	0.0	8.582139999999999
transcript-5426	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript-5425	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript-5424	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript-5423	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript-5422	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript-5421	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript-5420	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript-5419	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript-5418	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript-5417	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript-5416	0.0	0.0	0.0	0.589458	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mrna-2296	42.0638	21.4617	120.294	150.225	87.8475	126.056	7.9901	18.8114	42.2711	37.0731	55.0924
transcript-5415	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mrna-2295	0.0764262	0.263253	0.39725	1.52268	0.0	0.765878	2.3670299999999997	5.48455	1.7725799999999998	0.0363213	0.46473400000000004
transcript-5414	0.181763	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript-5413	386.892	191.018	347.09	514.854	405.413	588.923	718.701	629.773	375.42699999999996	273.203	382.06699999999995
mrna-2294	19.6518	0.574573	1.11145	5.32598	0.725807	6.22589	0.130055	0.0	5.45412	8.65859	34.6813
mrna-2293	5.34745	0.0	0.0	5.561640000000001	0.0	2.35115	0.0	0.0	4.29437	4.02428	3.62705
transcript-5412	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.109605
transcript-5411	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript-5410	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0328700000000002	0.0
transcript-5409	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.67392	0.0
transcript-5408	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript-5407	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript-5406	0.0	0.441803	0.147331	1.7085099999999998	0.0	3.72554	11.0801	8.54992	3.87718	0.0	0.153436
transcript-5405	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mrna-2292	10.0629	7.58652	8.47751	23.5317	28.4006	20.8311	197.481	162.112	6.710430000000001	8.19703	10.1709
transcript-5404	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript-5403	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript-26439	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript-26438	0.0	0.405012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript-26437	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mrna-11266	41.3324	26.459	211.46400000000003	268.659	115.795	322.741	9.1009	4.69466	30.1953	32.8439	103.125
mrna-11265	2.2713	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6763400000000002	0.0	0.98677
mrna-11264	30.881	9.94694	20.7793	22.2404	15.0341	22.0086	11.7196	17.1776	20.2482	23.8887	18.214000000000002
transcript-26436	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript-26435	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.826522
transcript-26434	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript-26433	0.0	0.0	0.0	0.0	0.0	0.00134525	0.0	0.0	0.0	0.0	0.0
mrna-11263	3.1717400000000002	2.54068	0.0	0.0	0.0	0.712137	7.62223	6.18697	0.0	3.2519	1.94807
mrna-11262	0.678729	0.2926	4.31705	35.5312	2.52331	24.9175	15.5581	10.365	0.182429	0.477441	0.7830050000000001
transcript-26432	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript-26431	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript-26430	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript-26429	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript-26428	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript-26427	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript-26426	2.42407	0.0	5.7833	43.8069	2.4506900000000003	48.3253	57.5811	53.4358	0.0	1.7366	2.47552
transcript-26425	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript-26424	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript-26423	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript-26422	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript-26421	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript-26420	0.0	0.0	0.0	1.4562	0.0	0.0	0.0	0.0	0.0	0.0	0.387063
transcript-26419	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript-26418	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.81697	0.0	0.0	0.0
transcript-26417	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript-26416	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.239798	0.0	0.0	0.0
transcript-26415	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript-26414	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript-26413	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript-26412	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript-26411	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript-26410	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.47065100000000004
mrna-11261	59.8496	57.9423	91.0057	97.1588	84.0491	121.133	57.8971	70.7411	59.9067	73.8308	48.2137
mrna-11260	2.4648	1.47501	4.95937	3.2759400000000003	4.46882	4.15522	7.57068	7.45593	3.17961	2.00578	3.12177
transcript-26409	0.0	0.0	0.0	0.0	0.0	0.261361	0.707453	0.0	0.0357538	0.0	0.0
mrna-11259	58.5625	0.0	0.0	3.50264	0.0	2.54414	3.09092	0.503147	0.25316900000000003	3.13687	20.6124
transcript-26408	0.186854	0.0	0.0	0.0	1.05592	0.0	0.0	0.0	1.01443	0.0	0.407669
transcript-26407	69.7671	10.1505	25.1183	85.7087	28.8454	19.1558	45.821000000000005	85.7094	37.0162	25.143	43.5621
mrna-11258	0.20923699999999998	0.583653	11.8267	2.2180299999999997	6.142119999999999	1.82857	0.0	2.28742	0.478905	0.11073	0.462638
mrna-11257	2.75945	1.5257399999999999	1.0593	0.0	0.5311819999999999	0.0	0.0	0.0	0.0	4.50274	0.481734
mrna-11256	4.07895	0.632443	3.56786	1.1420299999999999	0.9514239999999999	2.7746	0.0	0.0	0.0	2.67889	4.4618199999999995
mrna-11255	20.7709	5.60954	20.8515	29.6448	10.3682	20.980999999999998	17.4353	20.5379	17.1476	8.76468	16.1521
transcript-26406	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mrna-11254	9.70164	8.48953	10.7243	8.311760000000001	9.13119	15.8902	0.231987	5.83509	8.29536	1.90598	11.8658
mrna-11253	37.1813	27.7754	47.2748	46.3696	61.0806	55.0252	139.637	137.439	35.2664	47.4898	38.7689
mrna-11252	11.2989	4.5850599999999995	16.9366	6.719589999999999	9.869819999999999	14.8256	5.23989	11.9275	15.789000000000001	11.1868	8.054910000000001
mrna-11251	200.31	140.81	234.972	283.468	244.96900000000002	290.366	319.714	372.12800000000004	175.968	416.764	157.424
mrna-11250	0.606776	0.864714	0.0	2.5956	0.0	0.0	3.92784	0.49855200000000005	0.753742	5.01515	2.68567
transcript-26405	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mrna-11249	2.2806599999999997	0.0	0.0	0.412476	0.0	1.28453	0.0	1.65428	0.0	1.50962	2.07864
transcript-26404	17.3675	6.65746	20.4372	0.0	0.0	26.4855	0.0	0.0	11.6177	15.8533	10.0751
transcript-26403	0.0	0.0	0.0	0.0	0.0	0.08146239999999999	0.0	0.0	0.0	0.0	0.0
transcript-26402	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript-26400	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mrna-11248	97.2779	282.187	224.345	168.205	275.54900000000004	209.295	354.381	331.56800000000004	90.9175	150.37	76.0838
mrna-11247	0.0	8.23201	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mrna-11246	0.0	2.78828	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mrna-11245	0.0	7.95597	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript-26399	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript-26398	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript-26397	0.0	0.0	0.0	0.0	0.0	0.0	6.9442699999999995	0.0	0.0	0.0	0.0
mrna-11244	4.412030000000001	0.0	0.216516	0.607966	0.0	0.645756	0.0	0.0	0.257482	0.474512	4.4638599999999995
transcript-26396	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript-26395	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript-26394	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mrna-11243	0.36253	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.393029	0.22904899999999997
mrna-11242	0.051789999999999996	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.294772	0.114525
mrna-11241	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mrna-11240	0.25895	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mrna-11239	0.25895	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mrna-11238	5.114269999999999	1.39529	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.3747199999999995	0.14494200000000002
mrna-11237	2.25715	0.0	0.0	0.35740900000000003	0.0	0.23912199999999997	0.0	0.0	0.0	2.93653	3.2823599999999997
transcript-26393	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript-26392	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mrna-11236	21.7466	78.3769	13.9814	11.8695	9.029530000000001	5.5875900000000005	1.1104399999999999	2.2242900000000003	0.894069	18.1558	2.15942
transcript-26391	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.408179
mrna-11235	0.0	0.0	0.214187	0.0	0.238742	0.0	4.30879	0.22459	0.0	0.0	0.0
mrna-11234	3.2842800000000003	0.360334	0.355746	3.8216099999999997	1.0985200000000002	4.64107	0.0	0.0	0.6746479999999999	0.45816599999999996	3.92326
mrna-11233	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript-26390	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript-26389	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript-26388	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript-26387	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript-26386	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16100799999999998
transcript-26385	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript-26384	0.395798	0.877317	0.732434	0.900508	1.40267	0.76348	4.00561	0.721437	9.25082	0.167061	1.21557
transcript-26383	0.0	0.0	0.0	0.0	0.0	0.303883	0.0	0.0	0.0678984	0.0	0.0
transcript-26382	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mrna-11232	0.363749	0.9781620000000001	0.17591099999999998	0.11691300000000002	0.0	0.416758	0.286528	0.0	0.524539	0.808379	0.0804281
mrna-11231	1.7391400000000001	0.0	2.50605	0.0	1.8580599999999998	0.6630189999999999	0.397586	1.1481	1.48542	2.10238	0.8620209999999999
mrna-11230	7.73672	4.3676699999999995	7.573510000000001	11.4537	10.003	8.65	6.84437	10.3211	11.0149	7.773569999999999	6.8608
mrna-11229	25.7144	26.2916	57.985	58.089	51.9045	55.0852	52.3668	63.9125	30.1741	41.9886	18.3001
mrna-11228	11.0286	4.6967	7.243689999999999	9.44259	9.33129	11.2785	13.9015	15.9425	9.82066	6.965160000000001	9.836110000000001
mrna-11227	23.4585	21.0633	86.1981	36.7935	84.3998	33.2455	30.9664	33.5709	32.0881	24.1495	24.2577
mrna-11226	4.79712	1.4681899999999999	2.53715	5.294580000000001	3.1444099999999997	5.9957	7.3701300000000005	4.12258	2.67441	3.67375	4.15527
transcript-26381	4.2769	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.55579
mrna-11225	5.35644	1.08489	1.14247	0.7917069999999999	1.09447	1.64582	1.72848	0.436374	0.0	3.13693	5.1376599999999994
mrna-11224	0.489796	0.0	7.98693	0.0	0.0	0.0	2.6814400000000003	0.0	0.0	0.0	0.542251
transcript-26380	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript-26379	0.906581	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8309280000000001	6.53423
transcript-26378	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript-26377	2.74694	0.0	1.1033	13.2135	0.0	2.3418099999999997	20.6123	10.5482	1.28273	1.99348	11.3729
transcript-26376	0.0	0.0	0.00529901	2.39823	0.0	0.0	0.951247	0.0	0.0	0.0	0.0
transcript-26375	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mrna-11223	1.2563799999999998	1.2056	0.0	0.0	0.0	4.04638	4.5252	8.49072	0.0	0.279508	0.24515399999999998
mrna-11222	0.452099	0.0	0.0	0.0	0.0	8.048010000000001	7.449739999999999	8.674619999999999	0.0	0.0	2.25219
mrna-11221	0.702363	0.0	0.0	0.0	0.0	1.7941799999999999	0.0	4.94355	0.0	0.189065	0.333043
mrna-11220	0.826126	0.0	0.0	2.16595	0.0	2.4393	0.0	15.8522	0.0	1.15232	0.0
transcript-26374	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.24607199999999999
transcript-26373	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript-26372	8.97337	75.1235	2.68187	0.19928900000000002	0.321988	0.0	8.01869	15.6418	0.23632199999999998	5.85717	10.0859
transcript-26371	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript-26370	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript-26369	0.0	0.0	0.0	0.0	0.0	1.0703200000000002	0.0	0.0	0.0	0.0	0.0
mrna-11219	0.47972299999999996	2.18102	1.53503	3.31229	0.0	1.08479	0.0	0.0	0.0	1.19577	0.531021
mrna-11218	3.6577900000000003	2.33891	0.0	0.0	2.81334	3.6650199999999997	0.0	0.60185	1.0614	1.7816599999999998	0.48602399999999996
mrna-11217	0.928874	4.8036	1.58949	0.0	0.0	3.81463	0.0	0.0	4.814080000000001	3.98041	0.0
mrna-11216	252.75799999999998	707.835	375.792	300.58299999999997	340.18699999999995	371.76300000000003	346.13699999999994	275.54900000000004	227.632	248.625	183.13299999999998
mrna-11215	1.66002	2.88935	0.917327	0.10280999999999998	1.6872900000000002	2.53818	0.0	3.4276	2.40255	2.14946	1.17147
mrna-11213	0.5080100000000001	1.08835	0.0	3.6585400000000003	0.0	6.488630000000001	1.34586	0.617458	1.51433	0.9096479999999999	0.0
mrna-11214	3.225	0.0	0.0	0.0	0.0	0.764936	21.2751	9.81895	0.0	0.0	0.0
transcript-26368	0.0	0.0	0.024441900000000003	0.0	1.31616	3.80794e-05	0.028491900000000004	0.0	0.00018402099999999998	0.486659	0.388913
transcript-26367	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mrna-11212	2.11951	1.4107	0.0	0.0	0.0	0.466188	0.6300560000000001	3.83146	0.810319	1.62562	1.02047
mrna-11211	3.6796	0.0	6.67555	0.0	0.0	3.4150099999999997	0.0	6.3028	0.0	5.762569999999999	0.254641
mrna-11210	5.769880000000001	1.4477200000000001	0.6454	2.4931099999999997	0.841676	2.88401	5.54045	12.5376	2.51201	2.0220700000000003	3.37811
transcript-26366	28.6723	13.3279	55.5963	66.2401	21.5191	53.9468	49.431000000000004	25.2893	28.2955	21.3878	24.5848
mrna-11209	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.1965	0.0	0.0
transcript-26365	0.720734	0.0	5.17504	4.80791	7.73332	12.6427	0.991728	3.29262	13.2066	1.55969	2.39474
transcript-26364	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript-26363	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript-26362	0.58023	0.0	0.0	0.0	0.0	0.0595364	0.0	0.264504	0.0	0.0	0.07128580000000001
transcript-26361	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript-26360	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript-26359	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript-26358	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript-26357	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript-26356	0.682038	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.314079	0.377799
transcript-26355	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript-26354	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript-26353	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript-26352	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript-26351	2.98441	0.598855	0.254895	1.0964399999999999	0.9778180000000001	6.45196	0.0	4.9027199999999995	0.0	4.19728	1.34205
transcript-26350	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript-26349	0.0	2.2112400000000002e-07	0.0	0.0	3.1821900000000003	5.57224e-05	2.77969e-08	6.776100000000001e-07	4.000859999999999	1.00442e-07	5.16191e-07
transcript-26348	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.371942	0.0	0.0
transcript-26347	0.0	0.0	0.0	14.7089	0.0	0.0	6.90429	0.0	0.0	0.0	0.0
transcript-26346	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript-26345	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.87345
mrna-11208	0.453291	0.0	0.0	0.0	0.0	0.0	0.0	4.97001	0.0	0.0	8.04213
transcript-26344	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript-26343	35.3598	26.3073	56.5015	15.0058	32.0159	45.0798	58.1441	71.2765	48.0135	39.6797	39.657
